-3.43147e-30,3.06814e-41,3.06814e-41,-15.8977,-11.5484,0.520419,4.98636,-18.1438,
0.00312519,0.000676812,-0.00051279,0.000650662,-0.00438238,-0.00101805,0.000181779,-0.00167884,
0.0109647,0.00138339,-6.06813e-05,0.00338754,8.00974e-05,-0.00190273,-0.000546286,-0.00499256,
0.00413515,0.00294429,0.00047159,0.0061958,-0.0223613,-0.00286325,-0.00018569,-0.00635159,
0.0306186,0.00573828,0.000757279,0.01184,-0.030093,-0.00657759,0.000303868,-0.0136382,
0.00768927,0.00497866,0.0014855,0.0122986,-0.0327981,-0.00551563,-0.00297286,-0.018668,
0.0568787,0.00735788,-2.00002e-06,0.0185271,-0.0035979,-0.00914453,0.000137382,-0.0150103,
0.110986,0.0148688,0.00199131,0.0246565,-0.0763423,-0.00840367,-0.00174754,-0.0344887,
0.081157,0.00961343,0.00313039,0.0267846,-0.0765981,-0.014548,-0.00384931,-0.0272259,
0.104182,0.0142723,-0.00250713,0.0265022,-0.0317325,-0.0150591,0.00380672,-0.0268228,
0.0414874,0.0157651,0.00312826,0.0390004,-0.0993625,-0.0158289,-0.00649877,-0.0287333,
-0.00705337,0.0143164,0.00434451,0.0249014,-0.105696,-0.015457,-0.0043505,-0.0328174,
0.0998618,0.0156686,-0.00110026,0.0213204,-0.0599901,-0.0164767,-0.00613656,-0.0334111,
0.0172753,0.0138909,0.00199078,0.020659,-0.0939263,-0.0139456,0.00191543,-0.0238689,
0.1012,0.0136499,0.0034257,0.0191896,0.00950528,-0.0118074,-0.00577034,-0.0215189,
0.0398747,0.013882,0.00538931,0.0180866,-0.106828,-0.0131531,-0.00189308,-0.0141169,
0.0816202,0.0100891,0.00538639,0.0120624,0.0170498,-0.0122237,-0.00163843,-0.0168578,
0.0332324,0.0153689,0.00580446,0.00899335,-0.084168,-0.013149,-0.00593343,-0.00837039,
0.0677215,0.0113707,0.00801361,0.0060796,-0.0796978,-0.0121166,-0.0060682,-0.00695088,
0.0576153,0.00929884,0.00790393,0.00411238,-0.00706358,-0.00636318,-0.00613975,-0.00402495,
0.0223076,0.00536944,0.00494242,0.00186264,-0.0339635,-0.00881462,-0.00632927,-0.00153288,
0.0187174,0.00722918,0.0102998,0.000756562,-0.0368084,-0.00627015,-0.00678477,-0.000500764,
0.0151907,0.00590374,0.00628659,-0.000653197,-0.00862165,-0.00476788,-0.0077798,0.000317014,
0.00882535,0.0037384,0.00648882,-0.000417439,-0.0116425,-0.00362114,-0.00719442,0.000455328,
0.00181714,0.00296281,0.0085752,0.000454359,-0.0105935,-0.00373072,-0.00644673,-0.000553161,
0.00624678,0.00293908,0.00609704,0.000968273,-0.00426072,-0.00139327,-0.00815347,-0.000606354,
-0.000226745,0.00649567,0.00656406,0.00270516,-0.000526378,-0.00324038,-0.00887884,-0.00297019,
-0.00613813,0.00650085,0.00756011,0.00371409,9.81945e-05,-0.00608305,-0.00604317,-0.00424936,
-0.00047004,0.00326402,0.00499653,0.00592926,0.00365646,-0.00523858,-0.00726409,-0.00545697,
0.0028164,0.0037271,0.00307323,0.00429066,-0.00878401,-0.00775892,-0.00393481,-0.0050422,
-0.00885148,0.00452834,0.00424399,0.00728119,-0.00390456,-0.00700891,-0.00554542,-0.00712177,
-0.00146063,0.00735815,0.00369208,0.00650851,-0.0104114,-0.00535169,-0.00311341,-0.00561316,
-0.00649392,0.00597561,0.0102581,0.00693453,-0.010412,-0.00728169,-0.00549922,-0.00480761,
0.0115969,0.00915199,0.00299969,0.00351853,0.00514833,-0.00624663,-0.00569278,-0.0050491,
0.00103075,0.00822046,0.00638557,0.00364105,0.00344171,-0.00839362,-0.0076861,-0.00374589,
0.0143988,0.00462987,0.00597339,0.00191749,0.00276092,-0.00502497,-0.00572442,-0.00352103,
0.00314321,0.00744412,0.00234039,0.000168043,-0.00898158,-0.00993099,-0.00659055,-0.00112598,
0.00212912,0.00760903,0.00510588,-0.0017567,-0.00988533,-0.00834133,-0.00571045,0.00124255,
0.0161284,0.00589654,0.0102763,-0.00253173,-0.0159721,-0.00585846,-0.00465701,0.00288894,
-0.00558663,0.00408869,0.00222297,-0.00508407,-0.0204891,-0.005567,-0.00225341,0.00540788,
0.0147586,0.00134618,0.00579592,-0.00705303,-0.00950925,-0.00626374,-0.00808003,0.00716386,
-0.017877,-0.000727983,0.00193253,-0.010313,-0.00352015,-0.00367042,-0.000238777,0.0069637,
-0.0260339,-0.00351488,0.00302763,-0.0100029,0.0166828,-0.00691371,-0.00224996,0.0105667,
-0.0145483,0.00263701,0.000928819,-0.0091504,0.0190719,0.00848704,-0.00162077,0.0111096,
-0.00715575,-0.0139963,-0.0040343,-0.0099501,-0.00959378,-0.00778254,0.000880001,0.00941294,
-0.0135914,-0.00153046,0.0014823,-0.00264084,0.0430296,0.00239351,0.00655613,0.00996071,
-0.00568116,-0.00550332,-0.00228281,-0.00800266,0.0126535,0.0126435,0.00045391,0.0119674,
-0.0317212,0.0100208,-0.00043316,-0.0139192,0.0474223,0.0338221,0.00539246,0.0222112,
-0.0460823,0.00156507,-0.00382804,-0.0110272,0.0567116,0.00644788,0.00679135,0.00837918,
-0.0814906,0.022568,-0.00890332,-0.0178055,-0.0193189,0.0234911,0.000748155,0.0122843,
-0.106337,0.00893276,-0.00800668,-0.0416571,0.0473611,0.0110043,0.00690922,0.0116079,
-0.0338734,0.0869749,-0.00072263,0.0462575,0.0584146,0.0274565,0.00450918,0.00946429,
-0.110259,0.0648125,-0.00380088,0.0797467,0.035406,0.00936822,0.0155243,0.0152485,
-0.119567,0.117928,-0.018224,0.114062,0.0655086,0.0316465,0.0182017,0.00629968,
-0.0204687,0.10702,-0.00941284,0.0682641,0.0106178,0.00829969,0.0160876,0.00944063,
-0.0559316,0.069813,-0.0117682,0.104597,0.0773864,0.0243883,0.0196758,0.017008,
-0.0561068,0.132816,-0.0154075,0.0722266,0.0333377,0.00792562,0.00322471,0.0204365,
-0.0391879,0.105791,-0.0211956,0.159244,0.0736785,0.0194808,0.0203266,0.0099013,
-0.124408,0.248032,-0.00721608,0.131775,-0.00540984,0.0191921,0.0238875,0.019373,
-0.136044,0.12796,-0.01914,0.124756,0.0193429,0.0415034,0.0148031,0.0269446,
0.028288,0.0760889,-0.011464,0.207817,0.0625511,0.0334307,0.0128102,0.0185018,
-0.0403707,0.0658624,-0.00377582,0.19031,0.0499104,0.00772368,0.0157013,0.0157496,
0.00479915,0.243373,-0.0129234,0.194727,0.0772263,0.0243645,0.00404702,0.025459,
-0.0743541,0.169732,-0.00905385,0.231977,0.016867,-0.00108773,0.0156077,0.0135711,
-0.118362,0.148523,-0.00848814,0.267988,0.0405991,0.00533208,0.0227482,0.0165203,
-0.0784189,0.0939495,-0.0157079,0.167964,0.0614909,0.0119823,0.00851442,0.024467,
0.0188459,0.273081,-0.0114898,0.170106,0.0839057,0.0198732,0.0120722,0.00685145,
-0.0472371,0.0994028,-0.0112162,0.115604,0.00250874,0.0252276,0.0198223,0.0101084,
-0.0791694,0.258095,-0.014168,0.0929189,0.0582847,0.0194222,0.0153697,0.0143769,
-0.0305935,0.069608,-0.0326645,0.00686139,0.0269356,0.010743,0.012965,0.0197946,
-0.0599119,-0.0609834,-0.0115927,0.0491452,0.0903577,0.0273995,0.0114578,0.0169512,
-0.0476824,0.129773,-0.0145148,-0.0640221,0.0567159,0.0232863,0.00895402,0.0163821,
-0.107565,0.0444512,-0.00225548,0.00350364,0.0298526,0.0381422,0.012743,0.0163228,
0.0289827,0.00965405,-0.0127319,0.00061699,0.085783,0.0147591,0.0119911,0.023309,
-0.12187,-0.030981,-0.0259422,-0.0468444,0.0594533,0.00150239,0.0108742,0.0251751,
-0.0496096,-0.00982753,-0.0409277,-0.0964833,0.0488075,0.0127346,0.00941513,0.0105266,
-0.113185,-0.0629951,-0.0284939,-0.083428,-0.0167498,0.0157221,0.00825708,0.00971385,
-0.00952037,-0.0419978,-0.0197054,-0.1155,0.068901,0.0178427,0.00456563,0.0130204,
-0.040193,-0.0495314,-0.00445597,-0.0869964,0.0454974,0.019781,0.00704678,0.00764065,
-0.0185837,-0.112951,-0.0107481,-0.0410348,0.0451445,0.00352977,-0.00113136,0.0115471,
-0.0220859,-0.0382124,-0.00317503,-0.0795749,0.0781971,0.00486209,0.00488803,0.00830542,
0.00512544,-0.06593,-0.0025867,-0.061695,0.0250553,0.00616886,0.0072615,0.0181792,
0.0096789,-0.0623178,0.00425778,-0.00210994,0.01274,0.00514262,0.00196787,0.0105185,
0.00440191,-0.00247847,0.00674783,-0.00989349,0.0270899,0.00262346,-0.00315619,0.00946167,
0.0107039,-0.0304909,0.00673408,-0.0147073,0.0270041,-0.00239635,0.00379709,0.00397804,
-0.0627833,-0.0611869,0.00672855,0.018275,0.0620821,2.57208e-05,-0.002098,0.00910843,
