3.413e-30,6.01423e-36,6.95135e-36,-14.3475,5.73541,-0.526295,-4.92686,5.7839,
-0.0120525,-0.00610009,-0.00283084,-0.00285058,0.0182393,0.00495957,0.00133817,0.00696059,
-0.0230798,-0.0081852,-0.00786988,-0.0127266,0.0524651,0.0133997,0.00649517,0.0112684,
-0.0666862,-0.0179799,-0.00975473,-0.0316257,0.0466912,0.0154719,0.0112815,0.0141917,
-0.148407,-0.0324997,-0.0218047,-0.0356839,0.0373301,0.0402914,0.0156097,0.0487094,
-0.138546,-0.0186263,-0.0245767,-0.0368783,0.0679098,0.0246448,0.0206677,0.0330546,
-0.120712,-0.0234709,-0.0317096,-0.0560232,0.163679,0.0539579,0.0394519,0.0705915,
-0.207259,-0.0978331,-0.0549437,-0.0851334,0.143646,0.0204767,0.0280543,0.0877249,
-0.13536,-0.0514029,-0.0603319,-0.102006,0.129612,0.066927,0.0469183,0.0406963,
-0.189728,-0.0568867,-0.0489256,-0.0776771,0.23883,0.117428,0.0565789,0.0441784,
-0.39112,-0.0601073,-0.0449288,-0.175004,0.212927,0.103494,0.1027,0.0493247,
-0.29392,-0.048535,-0.0826627,-0.161589,0.0747418,0.0703237,0.0466377,0.112375,
-0.144034,-0.0913813,-0.0369752,-0.0402519,0.233196,0.0629216,0.0467528,0.0342618,
-0.299427,-0.0718884,-0.0968219,-0.0913552,0.218943,0.0713093,0.0391115,0.0488345,
-0.178081,-0.0841522,-0.0369867,-0.071547,0.303863,0.0450312,0.0414691,0.0750457,
-0.153981,-0.0686234,-0.0539736,-0.0639733,0.190462,0.0473299,0.0439366,0.0532484,
-0.203427,-0.04605,-0.0295451,-0.0458953,0.29288,0.0530748,0.0443287,0.060364,
-0.165366,-0.0820367,-0.036333,-0.0456847,0.183521,0.0524201,0.0324268,0.0339252,
-0.12562,-0.0478639,-0.0602061,-0.0126668,0.125322,0.043097,0.0276197,0.0407282,
-0.0552357,-0.0273147,-0.0364111,-0.0197978,0.129285,0.0122389,0.0185506,0.0154223,
-0.11887,0.00195109,-0.00401074,-0.0122498,0.123985,0.0273168,0.021054,0.0124406,
-0.120868,-0.0049012,-0.0138038,-0.00695156,0.0809837,0.00461215,0.0079518,0.00374773,
-0.0478665,-0.0049069,-0.00814234,-0.00212963,0.0523554,0.000661448,0.00784547,0.0030128,
-0.0322395,-0.00033264,-0.00667727,-0.00159097,0.0514561,-0.0009927,0.00462871,0.00209894,
-0.0466568,0.00527898,0.00028085,-0.00499692,0.0354673,-0.00622541,0.000398354,0.002999,
-0.0234101,0.0106831,0.00474602,-0.00127821,0.0170512,-0.00568442,-0.00461475,0.00346769,
-0.000151902,0.00797568,0.0151439,-0.00389091,0.00487365,-0.0135977,-0.00560178,0.0135645,
0.00536545,0.00575363,0.0079849,-0.00833732,-0.00784007,-0.00712158,-0.0119586,0.00632314,
0.0172305,0.00438093,0.00394347,-0.0198833,-0.0190563,-0.00686634,-0.00966357,0.0135686,
0.0289994,0.00410083,0.0138598,-0.00146127,-0.0364551,-0.00634699,-0.0121859,0.0151035,
0.0369081,0.00217093,0.0149348,-0.0239439,-0.0533153,-0.00362167,-0.0107258,0.0321807,
0.0284879,-0.00101171,0.0157746,-0.0112426,-0.049369,-0.000344843,-0.0106411,0.0124333,
0.0462366,-0.00122235,0.00942617,-0.023237,-0.054634,-0.00082241,-0.016154,0.0113115,
0.0576866,-0.000200896,0.0140087,-0.00688123,-0.0350976,0.00187256,-0.0105829,0.0126923,
0.0437084,-0.00230427,0.00950386,-0.0084003,-0.0490664,0.00146824,-0.0135471,0.0102597,
