21.3131,20.3348,18.3582,16.35,14.32,12.2707,10.2045,8.1238,6.03109,3.92864,1.81863,-0.296878,-2.41596,-4.53684,-6.6579,-8.77768,-10.8949,-13.0083,-15.117,-17.2201,-19.3168,
21.3131,20.3352,18.3594,16.3517,14.3219,12.2725,10.2062,8.12532,6.03236,3.92965,1.81938,-0.296364,-2.41565,-4.53669,-6.65787,-8.77773,-10.895,-13.0084,-15.1171,-17.2202,-19.3168,
21.3131,20.3362,18.3619,16.3553,14.3262,12.2772,10.2109,8.12993,6.03665,3.93349,1.8227,-0.293628,-2.41353,-4.5352,-6.65701,-8.77752,-10.8954,-13.0095,-15.1188,-17.2225,-19.3198,
21.3131,20.3381,18.367,16.3626,14.335,12.2869,10.221,8.13987,6.04616,3.94229,1.8306,-0.286774,-2.40782,-4.53073,-6.65383,-8.77564,-10.8949,-13.0103,-15.121,-17.226,-19.3247,
21.3131,20.3409,18.3748,16.3742,14.3493,12.3029,10.2379,8.15704,6.06306,3.95845,1.84564,-0.273153,-2.39586,-4.52059,-6.64566,-8.76955,-10.8909,-13.0086,-15.1215,-17.2289,-19.3298,
21.3131,20.3447,18.3854,16.3901,14.3692,12.3257,10.2627,8.18284,6.0891,3.98406,1.87025,-0.250021,-2.3746,-4.50153,-6.62904,-8.75557,-10.8797,-13.0003,-15.1163,-17.2267,-19.3308,
21.3131,20.3494,18.3987,16.4104,14.3951,12.3559,10.2959,8.2182,6.12558,4.0208,1.90656,-0.214769,-2.34095,-4.46991,-6.5998,-8.72902,-10.8561,-12.9798,-15.0989,-17.2126,-19.3201,
21.3131,20.3551,18.4147,16.4349,14.4267,12.3932,10.3376,8.26325,6.17297,4.0696,1.95598,-0.165365,-2.29215,-4.42223,-6.55368,-8.68479,-10.814,-12.9401,-15.0618,-17.1782,-19.2884,
21.3131,20.3617,18.4335,16.4639,14.4643,12.438,10.3884,8.31885,6.2324,4.13194,2.02038,-0.0996578,-2.22568,-4.35546,-6.48706,-8.61867,-10.7487,-12.8757,-14.9986,-17.1164,-19.2281,
21.3131,20.3693,18.455,16.4975,14.5085,12.4913,10.4495,8.38656,6.30558,4.20969,2.10189,-0.0150639,-2.13865,-4.26651,-6.39662,-8.52713,-10.6564,-12.7829,-14.9055,-17.0232,-19.135,
21.3131,20.3778,18.4797,16.5368,14.5605,12.5547,10.523,8.46852,6.39498,4.30545,2.20312,0.090926,-2.02848,-4.15267,-6.27955,-8.40714,-10.5338,-12.658,-14.7787,-16.8946,-19.0049,
21.3131,20.3873,18.5072,16.5805,14.6192,12.627,10.6075,8.56426,6.50091,4.42046,2.32628,0.221425,-1.89147,-4.00995,-6.13175,-8.25492,-10.3777,-12.4985,-14.6161,-16.7295,-18.8376,
21.3131,20.3977,18.5374,16.629,14.6849,12.7084,10.7036,8.67396,6.62307,4.55426,2.47095,0.376176,-1.72745,-3.83737,-5.95126,-8.06709,-10.183,-12.2975,-14.4093,-16.5172,-18.6204,
21.3131,20.4091,18.5707,16.6829,14.7579,12.7997,10.8121,8.7987,6.76312,4.70879,2.63897,0.556869,-1.53474,-3.63339,-5.7366,-7.84233,-9.94871,-12.0542,-14.1574,-16.2573,-18.3528,
21.3131,20.4214,18.6071,16.7421,14.839,12.9014,10.9337,8.93921,6.92171,4.88471,2.83136,0.764771,-1.31205,-3.39651,-5.48628,-7.57918,-9.67337,-11.7673,-13.8595,-15.9489,-18.0345,
21.3131,20.4347,18.6465,16.8065,14.9275,13.0133,11.0679,9.09523,7.09873,5.08189,3.048,1.00018,-1.0587,-3.12603,-5.19937,-7.27661,-9.35586,-11.4355,-13.5141,-15.5906,-17.6638,
21.3131,20.4488,18.6886,16.8759,15.0238,13.1359,11.2161,9.26824,7.29574,5.30209,3.29059,1.26438,-0.773774,-2.82126,-4.8755,-6.93439,-8.99608,-11.0589,-13.1215,-15.1827,-17.2414,
21.3131,20.4639,18.7333,16.9496,15.1263,13.2671,11.3754,9.45501,7.50963,5.5423,3.55638,1.55509,-0.458949,-2.48304,-4.51463,-6.55166,-8.59234,-10.635,-12.6783,-14.7208,-16.7617,
21.3131,20.4799,18.7809,17.0287,15.2365,13.4081,11.5473,9.65708,7.74114,5.80286,3.84537,1.87177,-0.115156,-2.11283,-4.11879,-6.13091,-8.14743,-10.1667,-12.1874,-14.2081,-16.2279,
21.3131,20.4967,18.8314,17.1127,15.354,13.5589,11.7309,9.8733,7.98956,6.08301,4.1568,2.21375,0.256667,-1.71177,-3.68932,-5.67401,-7.66401,-9.65764,-11.6535,-13.6504,-15.6472,
21.3131,20.5144,18.8843,17.2009,15.4779,13.7183,11.9258,10.1034,8.25449,6.38226,4.48982,2.57993,0.655237,-1.28167,-3.22855,-5.18345,-7.14453,-9.11015,-11.0789,-13.0496,-15.0211,
21.3131,20.5329,18.9397,17.2935,15.608,13.8859,12.1309,10.3459,8.53402,6.69841,4.8421,2.9677,1.07778,-0.825152,-2.73894,-4.66164,-6.59142,-8.5267,-10.4661,-12.4083,-14.3523,
21.3131,20.5521,18.9977,17.3906,15.7443,14.0617,12.346,10.6003,8.82744,7.03045,5.2122,3.37528,1.52218,-0.34474,-2.22335,-4.11173,-6.00811,-7.91093,-9.81878,-11.7304,-13.6448,
21.3131,20.5721,19.058,17.4917,15.8865,14.245,12.5705,10.8659,9.13385,7.37719,5.59874,3.80099,1.98635,0.15706,-1.68481,-3.53737,-5.39889,-7.2678,-9.14273,-11.0224,-12.9058,
21.3131,20.5928,19.1205,17.5964,16.0337,14.435,12.8032,11.1411,9.45131,7.73654,5.9994,4.24234,2.46763,0.677426,-1.12623,-2.9415,-4.76667,-6.60023,-8.44077,-10.2871,-12.138,
21.3131,20.6141,19.1847,17.704,16.1851,14.6304,13.0426,11.4244,9.77826,8.10669,6.41216,4.69704,2.96352,1.21368,-0.550519,-2.32727,-4.11491,-5.91191,-7.71688,-9.52857,-11.3458,
21.3131,20.6361,19.2507,17.8144,16.3402,14.8305,13.2877,11.7143,10.1127,8.48533,6.83443,5.1623,3.47104,1.76266,0.0390625,-1.69799,-3.44687,-5.20606,-6.97418,-8.74998,-10.5323,
21.3131,20.6586,19.3182,17.9273,16.4988,15.0348,13.5378,12.0099,10.4535,8.87096,7.26437,5.63591,3.98763,2.32145,0.639229,-1.05733,-2.76663,-4.48716,-6.21757,-7.95658,-9.70304,
21.3131,20.6815,19.3872,18.0424,16.6602,15.2427,13.7919,12.3101,10.7995,9.26223,7.70036,6.11598,4.51106,2.88748,1.247,-0.408674,-2.07799,-3.75948,-5.45176,-7.15359,-8.86379,
21.3131,20.7049,19.4573,18.1595,16.8242,15.4535,14.0494,12.6141,11.1495,9.65768,8.14077,6.60068,5.03929,3.45844,1.85984,0.24515,-1.3841,-3.02643,-4.68049,-6.34501,-8.0188,
21.3131,20.7286,19.5285,18.2781,16.9903,15.6669,14.3098,12.921,11.5026,10.0564,8.58438,7.08848,5.57053,4.03228,2.47546,0.901658,-0.687582,-2.29081,-3.90668,-5.5339,-7.17129,
21.3131,20.7526,19.6004,18.3979,17.1579,15.8819,14.572,13.23,11.8577,10.4571,9.02994,7.57813,6.10344,4.60764,3.09237,1.55923,0.00974307,-1.55463,-3.13254,-4.72268,-6.32386,
21.3131,20.7768,19.6729,18.5185,17.3262,16.0979,14.8352,13.5398,12.2136,10.8585,9.47604,8.06822,6.63671,5.18321,3.70935,2.21673,0.706868,-0.818783,-2.35885,-3.91204,-5.47712,
21.3131,20.8011,19.7457,18.6395,17.4951,16.3142,15.0986,13.8498,12.5696,11.2596,9.92175,8.55769,7.16915,5.75778,4.32522,2.87302,1.40271,-0.084267,-1.5865,-3.10268,-4.63155,
21.3131,20.8255,19.8187,18.7607,17.6642,16.5307,15.362,14.1595,12.925,11.66,10.3664,9.04586,7.7,6.33051,4.939,3.527,2.09607,0.647656,-0.816862,-2.29615,-3.78894,
21.3131,20.8499,19.8914,18.8814,17.8325,16.7464,15.6244,14.4681,13.2791,12.0591,10.8095,9.53216,8.22876,6.90088,5.55014,4.17811,2.78629,1.37617,-0.0508668,-1.49345,-2.95032,
21.3131,20.8741,19.964,19.0019,18.0005,16.9614,15.8858,14.7753,13.6315,12.4559,11.2501,10.0158,8.75466,7.4682,6.15809,4.82589,3.4731,2.10119,0.711601,-0.694322,-2.11529,
21.3131,20.8982,20.0361,19.1215,18.1673,17.1748,16.1454,15.0805,13.9816,12.8502,11.688,10.4964,9.27727,8.03206,6.76241,5.4699,4.15602,2.82226,1.47004,0.100754,-1.28432,
